63,4,5,0,2,1,6,3,
58,4,5,0,2,1,3,6,
62,4,5,0,2,1,3,6,
60,4,5,0,2,1,6,3,
56,4,5,0,2,1,6,3,
54,4,5,0,2,1,6,3,
60,4,5,0,2,1,3,6,
62,4,5,0,2,1,3,6,
61,4,5,3,2,1,0,6,
58,4,5,0,1,3,2,6,
57,4,5,3,2,1,0,6,
58,4,5,3,2,1,0,6,
63,4,5,3,2,6,1,0,
58,4,1,3,2,5,0,6,
57,4,1,3,2,5,0,6,
57,4,1,3,2,5,0,6,
56,4,1,3,5,2,0,6,
56,4,5,3,1,2,0,6,
60,4,1,3,2,5,0,6,
61,4,1,3,5,2,0,6,
64,4,1,3,2,5,0,6,
58,4,1,3,5,2,0,6,
58,4,1,3,5,2,0,6,
58,4,1,3,5,2,0,6,
56,4,1,3,2,5,0,6,
62,4,1,3,5,2,0,6,
64,4,1,3,5,2,0,6,
60,4,1,3,5,2,0,6,
61,4,2,3,5,1,0,6,
58,4,2,3,5,1,0,6,
63,4,1,3,5,2,0,6,
52,4,1,3,5,2,0,6,
57,4,1,3,2,5,0,6,
59,4,1,3,5,2,0,6,
57,4,1,3,2,5,0,6,
56,4,1,3,5,6,0,2,
58,4,1,3,2,5,0,6,
57,4,1,3,5,2,0,6,
60,4,1,3,2,5,0,6,
62,4,1,3,2,5,0,6,
55,4,1,3,2,5,0,6,
59,4,1,3,2,5,0,6,
58,4,1,3,2,5,0,6,
56,4,1,3,2,5,0,6,
59,4,1,3,2,5,0,6,
59,4,1,3,2,5,0,6,
60,4,6,3,2,5,0,1,
57,4,1,3,2,5,0,6,
55,4,1,3,2,5,0,6,
61,4,1,3,2,6,5,0,
57,4,1,5,2,6,3,0,
68,4,1,3,2,5,6,0,
57,4,1,3,2,5,0,6,
60,4,1,5,2,6,3,0,
63,4,1,3,2,5,0,6,
61,4,1,3,2,5,0,6,
60,4,1,3,2,5,6,0,
54,4,1,3,2,5,6,0,
57,4,1,3,2,5,6,0,
61,4,1,3,2,5,6,0,
60,3,1,4,2,5,6,0,
58,4,5,3,2,1,6,0,
56,3,4,1,2,5,6,0,
59,4,1,3,2,5,6,0,
61,4,1,3,2,5,6,0,
62,4,1,3,2,5,6,0,
53,4,1,3,2,5,6,0,
57,4,1,3,2,5,6,0,
61,4,1,3,2,5,6,0,
58,4,1,3,2,5,6,0,
60,4,1,2,3,5,6,0,
58,4,1,3,2,5,6,0,
52,4,1,3,0,5,6,2,
63,4,1,3,2,5,0,6,
62,4,1,3,2,5,6,0,
55,4,1,3,2,5,6,0,
53,4,1,3,2,5,0,6,
55,4,1,3,2,5,6,0,
59,4,1,3,2,5,6,0,
65,4,1,3,2,5,6,0,
57,4,1,3,2,5,6,0,
59,4,1,3,2,5,0,6,
64,4,1,3,2,5,6,0,
61,4,1,3,2,5,6,0,
61,4,1,3,2,5,0,6,
55,4,1,3,2,5,6,0,
61,4,2,3,1,5,0,6,
61,4,2,3,1,5,0,6,
57,4,1,3,2,5,0,6,
61,4,1,3,2,5,0,6,
60,4,1,3,2,5,0,6,
57,4,1,3,2,5,0,6,
59,4,1,3,2,5,0,6,
58,4,1,3,2,5,0,6,
62,4,1,3,2,5,0,6,
58,4,1,3,2,5,0,6,
56,4,1,3,0,5,2,6,
59,4,1,3,0,5,2,6,
57,4,1,3,0,5,2,6,
57,4,1,3,0,5,2,6,
56,4,1,3,0,5,2,6,
60,4,1,3,0,5,2,6,
58,4,1,3,5,0,2,6,
55,4,1,3,0,5,2,6,
59,4,1,3,0,5,2,6,
61,4,2,1,3,0,6,5,
61,4,2,3,0,1,5,6,
62,4,2,3,0,1,6,5,
57,4,5,1,3,2,6,0,
56,4,2,3,0,1,6,5,
57,4,2,3,0,1,6,5,
60,4,2,3,0,1,6,5,
59,2,4,3,0,1,6,5,
59,4,2,3,0,6,1,5,
61,4,2,3,0,1,6,5,
63,4,2,3,0,6,1,5,
63,4,2,3,0,6,1,5,
56,4,0,1,2,3,6,5,
56,4,2,3,0,6,1,5,
60,4,0,1,2,3,6,5,
60,4,0,1,2,3,6,5,
62,4,0,2,3,1,6,5,
62,4,0,2,3,1,6,5,
61,4,0,2,3,1,6,5,
61,4,0,2,3,1,6,5,
63,4,0,2,1,3,6,5,
65,4,0,2,3,1,6,5,
56,4,0,2,3,1,6,5,
65,4,0,2,1,3,6,5,
58,4,0,2,1,5,3,6,
62,4,5,2,1,0,3,6,
59,4,5,2,1,0,3,6,
67,4,0,2,1,3,5,6,
58,4,5,2,1,0,3,6,
56,4,0,2,1,3,5,6,
57,4,0,2,1,5,3,6,
59,4,0,2,1,3,5,6,
56,4,0,2,3,1,5,6,
56,4,0,2,3,1,5,6,
60,4,0,2,3,1,5,6,
60,4,0,2,3,1,5,6,
61,4,0,2,3,1,5,6,
57,4,0,2,3,1,5,6,
62,4,0,2,3,1,5,6,
56,4,0,2,3,1,5,6,
55,4,0,2,3,1,6,5,
57,4,0,2,3,1,6,5,
56,4,0,2,3,1,6,5,
65,4,0,2,3,1,6,5,
55,4,0,2,3,1,6,5,
64,4,0,2,3,6,1,5,
61,4,0,2,3,6,1,5,
59,4,0,5,3,2,1,6,
59,4,0,2,3,5,6,1,
62,4,0,2,3,5,6,1,
60,4,1,2,3,5,0,6,
58,4,0,2,3,5,1,6,
60,4,0,2,3,5,1,6,
54,4,1,0,2,3,5,6,
57,4,1,0,3,2,5,6,
59,4,1,0,3,2,5,6,
58,4,1,0,3,2,5,6,
53,4,1,0,6,3,5,2,
67,4,1,0,6,3,5,2,
57,4,1,0,6,3,5,2,
57,4,1,0,6,3,5,2,
58,4,1,0,6,3,5,2,
57,4,1,0,6,3,5,2,
60,4,1,0,6,3,5,2,
57,4,1,6,0,3,5,2,
59,4,1,0,6,3,5,2,
63,4,1,3,0,6,5,2,
57,4,1,0,6,3,5,2,
58,4,1,0,6,3,5,2,
58,4,1,6,0,3,5,2,
60,4,1,0,6,3,5,2,
56,4,1,0,6,3,5,2,
59,4,1,5,0,3,6,2,
58,4,1,0,6,3,5,2,
56,4,1,0,6,3,5,2,
58,4,1,5,0,3,6,2,
56,4,1,5,0,3,6,2,
55,4,1,5,0,3,6,2,
56,4,1,5,0,3,6,2,
63,4,1,5,0,6,3,2,
56,4,1,5,0,3,6,2,
59,4,1,5,0,3,6,2,
58,4,1,5,0,3,6,2,
59,4,1,5,0,6,3,2,
57,4,1,5,0,3,6,2,
55,4,1,5,0,3,6,2,
65,4,1,5,0,3,6,2,
59,4,1,5,0,3,6,2,
58,4,1,5,0,3,6,2,
61,4,1,5,0,3,6,2,
60,4,1,5,0,3,6,2,
54,4,1,5,0,3,6,2,
53,4,1,5,0,3,6,2,
56,4,1,3,0,5,6,2,
54,4,1,5,0,3,6,2,
63,4,1,5,0,3,6,2,
60,4,1,3,0,5,6,2,
55,4,1,3,0,5,6,2,
57,4,1,5,0,3,6,2,
57,4,1,3,0,5,6,2,
59,4,1,3,0,5,6,2,
64,4,1,3,0,5,6,2,
58,4,1,3,5,0,6,2,
61,4,1,3,5,0,6,2,
56,4,1,3,5,0,6,2,
58,4,1,5,0,3,6,2,
64,4,1,3,5,0,6,2,
64,4,1,5,0,3,6,2,
58,4,1,5,0,3,6,2,
56,4,1,5,0,3,6,2,
57,4,1,5,0,3,6,2,
60,4,1,5,0,3,6,2,
58,4,1,5,0,3,6,2,
57,4,1,5,0,3,6,2,
60,4,1,5,0,3,6,2,
64,4,1,5,0,3,6,2,
60,4,1,5,0,3,6,2,
55,4,1,5,0,3,6,2,
58,4,1,5,0,3,6,2,
57,4,1,5,0,3,6,2,
54,4,1,5,0,3,6,2,
61,4,1,5,0,3,6,2,
54,4,1,5,0,3,6,2,
56,4,1,5,0,3,6,2,
52,4,1,5,0,3,6,2,
55,4,1,5,0,3,6,2,
57,4,1,5,0,3,6,2,
57,4,1,5,0,3,6,2,
56,4,0,5,1,3,6,2,
58,4,1,5,0,3,6,2,
59,4,1,5,0,3,6,2,
59,4,1,5,0,3,6,2,
59,4,0,5,1,3,6,2,
60,4,1,5,0,3,6,2,
59,2,1,5,0,3,6,4,
61,4,0,1,5,3,6,2,
61,4,1,2,5,0,3,6,
59,4,1,5,0,3,6,2,
62,4,1,2,5,0,3,6,
57,4,1,2,5,0,3,6,
59,4,1,0,2,5,3,6,
52,4,1,0,5,3,6,2,
61,4,1,0,2,5,3,6,
63,4,1,0,5,3,6,2,
57,4,1,0,5,3,2,6,
57,4,1,0,5,3,2,6,
62,4,1,0,5,3,6,2,
59,4,1,0,5,3,6,2,
58,4,1,0,2,6,3,5,
62,4,1,0,2,6,3,5,
64,4,1,0,2,6,3,5,
61,4,1,0,2,6,3,5,
57,4,1,0,2,6,3,5,
61,4,1,0,6,2,3,5,
67,4,1,5,6,2,3,0,
64,4,1,0,6,2,3,5,
57,4,1,0,6,2,3,5,
56,4,1,5,0,6,3,2,
62,4,1,0,6,3,2,5,
60,4,1,0,6,2,5,3,
57,4,1,0,6,2,5,3,
57,4,1,5,0,6,3,2,
60,4,6,5,0,1,2,3,
63,4,1,0,3,5,2,6,
59,4,1,0,6,2,3,5,
57,4,1,0,6,2,3,5,
59,4,1,5,0,6,2,3,
56,4,1,5,0,6,2,3,
58,4,1,5,0,6,2,3,
57,4,1,5,0,6,2,3,
58,4,1,5,0,6,2,3,
54,4,1,5,0,6,2,3,
60,4,1,0,5,2,6,3,
59,4,1,0,5,2,6,3,
65,4,1,5,0,2,6,3,
60,4,1,5,0,2,6,3,
60,4,1,2,0,5,6,3,
61,4,1,0,5,2,6,3,
56,4,1,5,0,3,2,6,
61,4,1,5,0,3,2,6,
60,4,1,0,5,3,2,6,
63,4,1,2,6,3,0,5,
62,4,1,2,6,3,0,5,
57,4,1,5,2,3,0,6,
62,4,5,1,2,3,0,6,
60,4,1,2,6,3,0,5,
57,4,1,2,5,3,0,6,
60,4,1,2,6,3,5,0,
63,4,1,2,5,3,0,6,
56,4,1,2,6,3,5,0,
62,4,1,2,6,3,5,0,
62,4,1,2,6,3,5,0,
60,4,1,2,6,5,3,0,
66,4,1,2,6,5,3,0,
58,4,1,2,6,5,3,0,
62,4,6,2,1,5,3,0,
63,4,1,2,6,5,3,0,
59,2,4,1,6,5,3,0,
63,2,4,1,6,5,3,0,
60,4,1,2,6,5,3,0,
63,4,2,1,6,5,3,0,
54,4,2,1,6,5,3,0,
53,4,2,1,6,5,3,0,
62,4,2,1,6,5,3,0,
56,4,2,1,6,5,3,0,
57,4,2,1,6,5,3,0,
61,4,2,1,6,5,3,0,
59,4,2,1,6,5,3,0,
61,4,2,1,6,5,3,0,
62,4,2,1,6,5,3,0,
64,4,2,1,6,5,3,0,
58,4,2,1,6,5,3,0,
59,4,2,1,6,5,3,0,
58,4,2,1,6,5,3,0,
60,4,2,1,6,5,3,0,
57,4,2,1,6,5,3,0,
66,4,2,1,6,5,3,0,
57,4,2,1,6,5,3,0,
58,4,2,1,6,5,3,0,
65,4,2,1,5,6,3,0,
58,4,2,1,5,6,3,0,
56,4,2,1,5,6,3,0,
62,4,2,1,5,6,3,0,
58,4,2,1,5,6,3,0,
57,4,2,1,5,6,3,0,
62,4,2,1,5,6,3,0,
60,4,2,1,5,6,3,0,
55,1,2,4,5,6,3,0,
61,4,2,1,5,6,3,0,
57,4,2,1,5,6,3,0,
54,4,2,1,5,6,3,0,
60,4,2,1,5,6,3,0,
58,4,2,1,3,6,5,0,
56,4,2,1,5,6,3,0,
60,4,2,1,5,6,3,0,
60,0,2,1,5,6,3,4,
58,4,2,1,5,6,3,0,
62,4,2,1,5,6,3,0,
61,4,2,1,0,6,3,5,
60,4,2,1,5,6,3,0,
57,4,2,1,0,6,5,3,
54,4,2,1,5,6,3,0,
65,4,2,1,5,6,3,0,
63,4,2,1,5,6,3,0,
59,4,2,1,5,0,6,3,
59,4,2,1,5,0,6,3,
53,4,2,1,0,6,5,3,
62,4,2,1,0,5,6,3,
55,4,2,1,0,5,6,3,
61,4,2,1,0,5,6,3,
68,4,2,1,0,5,6,3,
59,4,2,1,0,5,6,3,
52,4,2,1,5,6,0,3,
57,4,2,1,0,6,5,3,
53,4,6,1,0,5,2,3,
54,4,6,1,0,2,5,3,
65,4,6,1,0,2,5,3,
57,4,6,1,0,5,2,3,
61,4,6,2,1,0,5,3,
67,4,6,1,0,5,2,3,
58,4,6,1,0,5,2,3,
57,4,6,1,0,5,2,3,
60,4,6,1,0,5,2,3,
57,4,6,1,2,0,5,3,
57,4,6,1,0,5,2,3,
61,4,6,1,0,5,2,3,
60,4,6,1,2,0,3,5,
57,4,6,1,2,3,5,0,
61,4,6,1,2,3,5,0,
66,4,6,1,2,3,5,0,
56,4,6,1,2,3,5,0,
56,4,6,1,2,3,5,0,
61,4,6,1,2,3,5,0,
55,4,6,1,2,3,5,0,
51,4,6,1,2,3,5,0,
58,4,6,1,2,3,5,0,
61,4,6,1,2,3,5,0,
57,4,3,1,2,6,5,0,
65,4,3,1,2,6,5,0,
59,4,3,1,2,6,5,0,
58,4,3,1,2,6,5,0,
63,4,3,6,0,1,5,2,
61,4,3,6,0,1,5,2,
59,4,3,6,0,1,5,2,
63,4,3,6,0,1,5,2,
56,4,3,6,0,1,5,2,
60,4,3,6,5,0,1,2,
64,4,3,5,0,6,2,1,
59,4,3,6,0,1,5,2,
63,4,3,6,0,1,5,2,
55,4,3,6,2,1,5,0,
64,4,3,6,2,1,5,0,
54,4,3,6,2,1,5,0,
53,4,6,3,0,1,5,2,
58,4,3,6,0,1,5,2,
57,4,3,6,0,1,5,2,
63,4,3,6,0,1,5,2,
60,4,3,6,0,1,5,2,
58,4,3,6,0,1,5,2,
59,4,3,6,0,1,5,2,
58,4,3,6,0,1,5,2,
58,4,3,0,6,1,5,2,
54,4,3,6,0,1,5,2,
58,4,3,0,6,1,5,2,
56,4,3,0,6,1,5,2,
55,4,3,6,0,1,5,2,
62,4,3,6,0,1,5,2,
58,4,3,6,0,1,5,2,
55,4,3,6,0,1,5,2,
58,4,3,6,0,1,5,2,
58,4,3,6,0,1,5,2,
62,4,3,6,0,1,5,2,
56,4,3,6,1,0,5,2,
60,4,3,6,0,1,5,2,
55,4,3,6,1,0,5,2,
63,4,3,6,2,0,5,1,
61,4,3,6,1,0,5,2,
54,4,2,6,0,1,3,5,
62,4,5,6,3,1,0,2,
57,4,3,6,1,0,5,2,
59,4,3,6,0,1,5,2,
56,4,5,6,3,1,0,2,
55,4,3,6,5,1,0,2,
53,4,3,6,5,1,0,2,
56,4,5,6,3,1,0,2,
54,4,3,5,6,1,0,2,
57,4,3,5,6,1,0,2,
57,4,3,6,5,1,0,2,
57,4,3,5,6,1,0,2,
55,4,3,5,6,1,0,2,
58,4,3,5,6,1,0,2,
55,4,3,5,6,1,0,2,
59,4,3,5,6,1,0,2,
54,4,3,5,6,1,0,2,
55,4,3,5,6,1,0,2,
55,4,3,5,6,1,0,2,
59,4,3,5,6,2,0,1,
61,4,3,5,6,1,0,2,
57,4,3,5,6,1,0,2,
57,4,3,5,6,1,0,2,
56,3,4,5,6,1,0,2,
65,4,3,5,6,1,0,2,
59,4,3,5,6,1,0,2,
58,3,4,5,6,1,0,2,
65,4,3,2,6,1,0,5,
57,4,3,5,6,1,0,2,
56,4,3,5,6,1,0,2,
59,4,3,2,6,1,5,0,
58,4,3,5,6,2,1,0,
58,4,3,2,5,6,1,0,
58,4,3,2,5,6,1,0,
60,4,3,2,5,6,1,0,
59,4,3,2,0,1,6,5,
55,4,3,2,5,6,1,0,
59,4,3,2,0,1,6,5,
60,4,3,2,5,6,1,0,
66,4,3,2,5,6,1,0,
57,4,3,2,5,6,1,0,
56,4,0,2,5,3,6,1,
60,4,0,2,5,3,6,1,
64,4,3,2,5,0,6,1,
58,4,3,2,5,0,6,1,
59,4,5,2,3,0,6,1,
58,4,0,2,5,3,6,1,
65,4,3,2,5,0,6,1,
58,4,3,6,5,0,1,2,
61,4,0,2,5,3,6,1,
57,4,3,0,2,5,6,1,
58,4,5,2,0,3,6,1,
58,4,0,2,5,3,6,1,
60,4,0,2,5,3,6,1,
65,4,3,0,2,5,6,1,
62,4,3,0,2,5,6,1,
61,4,3,0,2,5,6,1,
56,4,3,0,2,5,6,1,
56,4,3,0,2,5,6,1,
61,4,3,0,2,6,5,1,
60,4,0,6,3,5,2,1,
57,4,3,0,5,2,6,1,
59,4,3,0,5,2,6,1,
58,4,3,0,5,2,6,1,
61,4,3,0,5,2,6,1,
57,4,3,0,5,2,6,1,
56,4,3,0,5,2,6,1,
60,4,3,0,5,2,6,1,
59,4,3,0,2,5,6,1,
64,4,3,0,5,2,6,1,
63,4,3,0,5,2,6,1,
52,2,3,4,0,5,6,1,
58,2,3,0,5,4,6,1,
60,2,3,4,0,5,6,1,
59,2,0,4,3,5,6,1,
60,2,3,4,0,5,6,1,
58,2,0,4,3,5,6,1,
52,2,3,4,0,5,6,1,
63,4,3,2,0,5,6,1,
53,4,3,2,0,5,6,1,
55,4,3,2,0,5,6,1,
60,4,3,2,0,5,6,1,
53,4,3,2,0,5,6,1,
56,3,4,2,0,5,6,1,
62,2,3,4,0,5,6,1,
64,2,4,3,0,5,6,1,
58,4,3,2,0,5,6,1,
57,2,4,3,0,5,6,1,
64,4,3,2,0,5,6,1,
60,4,3,2,0,5,6,1,
63,4,3,2,0,5,6,1,
63,2,4,3,0,5,6,1,
58,2,4,3,0,5,6,1,
59,2,4,3,0,5,6,1,
61,2,4,3,0,5,6,1,
61,4,2,3,0,5,6,1,
62,4,2,5,0,3,6,1,
59,2,4,3,0,5,6,1,
60,2,4,3,0,5,6,1,
59,4,2,3,0,5,6,1,
59,2,4,5,0,6,3,1,
61,2,4,3,0,5,6,1,
62,2,4,3,0,5,6,1,
55,2,4,3,0,5,6,1,
57,2,4,3,0,5,6,1,
61,2,4,3,0,5,6,1,
59,2,4,3,0,5,6,1,
65,2,4,3,0,5,6,1,
59,2,4,3,5,0,6,1,
59,2,4,3,0,5,6,1,
60,2,4,3,0,5,6,1,
57,3,4,2,0,5,6,1,
63,2,4,3,0,5,6,1,
61,2,4,3,0,5,6,1,
54,2,4,3,0,5,6,1,
58,2,4,3,0,5,6,1,
59,2,4,3,1,5,6,0,
62,2,4,3,1,5,6,0,
57,2,4,0,3,5,1,6,
57,2,4,3,0,5,6,1,
57,2,4,3,1,5,0,6,
59,2,4,3,1,5,0,6,
56,2,4,3,1,0,5,6,
59,2,4,5,1,3,0,6,
57,2,4,5,1,3,0,6,
58,4,2,5,1,3,0,6,
65,2,4,3,1,0,5,6,
61,2,4,6,5,1,0,3,
58,2,4,5,3,1,0,6,
59,2,4,5,1,3,0,6,
56,2,4,5,3,1,0,6,
57,2,4,3,1,0,5,6,
63,2,4,3,5,1,0,6,
58,2,4,3,5,1,0,6,
59,2,4,3,5,1,0,6,
61,2,4,3,5,1,0,6,
64,2,4,3,5,1,0,6,
63,2,4,3,5,1,0,6,
64,2,4,3,5,1,0,6,
62,2,4,3,5,1,0,6,
55,2,4,3,5,1,0,6,
58,2,4,3,5,1,0,6,
64,2,4,3,5,1,0,6,
62,2,4,3,5,1,0,6,
58,2,4,3,5,1,0,6,
61,2,4,3,5,1,0,6,
60,2,4,3,5,1,0,6,
62,2,4,0,5,1,3,6,
55,2,4,3,5,1,0,6,
59,2,4,3,5,1,0,6,
62,2,4,5,0,1,3,6,
62,2,4,5,0,1,3,6,
56,2,4,5,3,1,0,6,
57,2,4,5,3,1,0,6,
57,2,4,5,3,0,1,6,
60,2,4,5,1,0,3,6,
57,2,4,5,0,1,3,6,
63,2,4,5,1,0,3,6,
54,2,4,5,1,0,3,6,
62,3,4,5,1,0,2,6,
57,3,2,4,5,1,0,6,
60,2,4,5,1,0,3,6,
59,3,2,4,5,1,0,6,
62,2,4,5,1,0,3,6,
55,2,4,5,1,0,3,6,
56,2,4,5,1,0,3,6,
64,2,4,3,5,1,0,6,
58,2,4,5,1,0,3,6,
60,2,4,5,1,0,3,6,
60,2,4,5,3,1,0,6,
59,2,4,5,3,1,0,6,
60,2,4,5,3,1,0,6,
62,2,4,5,3,1,0,6,
55,2,4,5,3,1,0,6,
56,2,4,5,3,1,0,6,
55,2,4,5,3,1,0,6,
62,2,4,5,3,1,0,6,
61,2,4,5,3,1,0,6,
58,2,4,5,3,6,0,1,
60,2,4,5,3,6,0,1,
58,2,4,5,3,6,0,1,
59,2,4,5,3,6,0,1,
62,2,4,5,3,6,0,1,
58,2,4,5,3,6,0,1,
58,2,4,5,3,6,0,1,
60,2,5,4,3,6,0,1,
63,2,4,5,3,6,0,1,
61,2,4,5,3,6,0,1,
59,2,4,5,6,3,0,1,
56,2,4,5,6,3,0,1,
60,4,2,5,3,6,0,1,
56,0,4,5,3,6,2,1,
60,0,4,2,5,3,6,1,
59,4,2,5,3,6,0,1,
61,4,2,5,3,6,0,1,
56,0,4,2,5,3,6,1,
58,4,2,5,0,3,6,1,
59,4,2,5,3,6,0,1,
63,4,2,5,0,3,6,1,
58,4,2,5,3,6,0,1,
63,4,2,3,0,5,6,1,
61,4,2,5,0,3,6,1,
53,4,2,3,0,5,6,1,
60,4,2,3,0,5,6,1,
64,4,2,3,0,5,6,1,
58,4,2,3,0,5,6,1,
59,4,3,2,0,5,6,1,
58,4,3,2,0,5,6,1,
60,4,1,2,0,5,6,3,
58,4,3,2,0,5,6,1,
60,4,3,2,0,5,6,1,
55,4,3,2,0,5,6,1,
56,4,3,2,0,5,6,1,
62,4,3,2,0,5,6,1,
56,4,5,2,0,3,6,1,
59,4,3,2,0,5,6,1,
57,4,3,1,0,5,6,2,
